clave,fecha,tipo_acuerdo,tema,descripcion_cmf,url
2006_0192,2006-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. N° 3.500, DE 1980.  MODIFICA CIRCULAR 1291 DE LA SUPERINTENDENCIA DE ADMINISTRADORAS DE FONDOS DE PENSIONES, Y NCG 162, DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS",https://www.cmfchile.cl/normativa/ncg_192_2006.pdf
2005_1786,2005-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA TRAMITACION, APLICACION Y RENDICION DE CUENTAS DE LOS RECURSOS PROVENIENTES DEL ITEM 33-01-001 ""INVERSIONES DE CUERPOS DE BOMBEROS"", DEL PRESUPUESTO FISCAL.
DEROGA CIRCULAR N° 1704 DE 2004",https://www.cmfchile.cl/normativa/cir_1786_2005.pdf
2005_1785,2005-01-01,Otro,,"IMPARTE INSTRUCCIONES PARA LA TRAMITACION, APLICACION Y RENDICION DE CUENTAS DE RECURSOS DEL ITEM 24-01-002 ""AYUDAS EXTRAORDINARIAS, REPARACIONES Y MANTENCIONES DE CUERPOS DE BOMBEROS"" PROVENIENTES DEL PRESUPUESTO FISCAL.
DEROGA CIRCULAR N° 1703 DE 2004",https://www.cmfchile.cl/normativa/cir_1785_2005.pdf
2005_1784,2005-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA TRAMITACION, APLICACION Y RENDICION DE CUENTAS DE LOS RECURSOS PROVENIENTES DEL ITEM 24-01-001 ""GASTOS DE OPERACION DE CUERPOS DE BOMBEROS "",  DEL PRESUPUESTO FISCAL
DEROGA CIRCULAR 1702",https://www.cmfchile.cl/normativa/cir_1784_2005.pdf
2005_1782,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PRESENTACION Y DIFUSION DE INFORMACION ESTADISTICA DE LOS COSTOS ASOCIADOS A LA INVERSION EN FONDOS MUTUOS,https://www.cmfchile.cl/normativa/cir_1782_2005.pdf
2005_1772,2005-01-01,Otro,,MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995.   DEROGA CIRCULAR N° 1446 DE 18 DE ENERO DE 1999,https://www.cmfchile.cl/normativa/cir_1772_2005.pdf
2005_1770,2005-01-01,Otro,,IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LA JUNTA NACIONAL DE CUERPOS DE BOMBEROS DE CHILE,https://www.cmfchile.cl/normativa/cir_1770_2005.pdf
2005_1769,2005-01-01,Otro,,INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA.   DEROGA CIRCULAR N° 1669 DEL 12 DE JUNIO DE 2003,https://www.cmfchile.cl/normativa/cir_1769_2005.pdf
2005_1765,2005-01-01,Otro,,"1.- ESTABLECE PROCEDIMIENTO PARA REGULARIZAR EXCESO DE INVERSION EN CUOTAS DE FONDOS MUTUOS DE PERSONAS SEÑALADAS EN EL ARTICULO 12 A DEL D.L. N° 1.328.
2.- DEROGA CIRCULAR N° 1.173 DE 1994",https://www.cmfchile.cl/normativa/cir_1765_2005.pdf
2005_1763,2005-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL REEMBOLSO Y DEVOLUCION DE PRIMA Y AL PAGO DE COMISIONES POR PARTE DE LAS COMPAÑIAS DE SEGUROS,https://www.cmfchile.cl/normativa/cir_1763_2005.pdf
2005_1759,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE INFORMACION Y ATENCION A LOS ASEGURADOS DE SEGUROS CONTRATADOS EN FORMA COLECTIVA,https://www.cmfchile.cl/normativa/cir_1759_2005.pdf
2005_1754,2005-01-01,Otro,,"1.- INSTRUYE SOBRE PLANES DE INVERSION CON SISTEMAS DE APORTES REGULADOS POR CONTRATOS DE SUSCRIPCION DE CUOTAS.
2.- DEROGA CIRCULAR N° 1.608 DE 2002",https://www.cmfchile.cl/normativa/cir_1754_2005.pdf
2005_1751,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE EXIGENCIA DE EXAMEN PARA DETECTAR EL VIRUS DE INMUNODEFICIENCIA HUMANA (VIH) EN SEGUROS QUE INDICA,https://www.cmfchile.cl/normativa/cir_1751_2005.pdf
2005_1741,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONTABILIDAD EN MONEDA EXTRANJERA PARA FONDOS DE INVERSION,https://www.cmfchile.cl/normativa/cir_1741_2005.pdf
2005_1740,2005-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A MODIFICACION DE ASPECTOS RELEVANTES QUE SE INCORPOREN EN LOS REGLAMENTOS INTERNOS Y CONTRATOS DE SUSCRIPCION DE CUOTAS DE FONDOS MUTUOS,https://www.cmfchile.cl/normativa/cir_1740_2005.pdf
2005_1738,2005-01-01,Otro,,"1.- DICTA INSTRUCCIONES RELATIVAS A LA DETERMINACION DE LA BASE PARA EL CALCULO DE LA REMUNERACION DIARIA DE LA SOCIEDAD ADMINISTRADORA
2.- DEROGA CIRCULAR N° 782 DE 1988",https://www.cmfchile.cl/normativa/cir_1738_2005.pdf
2005_0324,2005-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 312 DE 23.09.2005,https://www.cmfchile.cl/normativa/ofc_324_2005.pdf
2005_0312,2005-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 299 DE 23 DE JUNIO DE 2005,https://www.cmfchile.cl/normativa/ofc_312_2005.pdf
2005_0299,2005-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 285 DE 23 DE MARZO DE 2005,https://www.cmfchile.cl/normativa/ofc_299_2005.pdf
2005_0285,2005-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 269 DE 29 DE DICIEMBRE DE 2004,https://www.cmfchile.cl/normativa/ofc_285_2005.pdf
2005_0275,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE INFORMACION A INCLUIR EN LAS POLIZAS DE RENTAS VITALICIAS,https://www.cmfchile.cl/normativa/ofc_275_2005.pdf
2005_0272,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE EL CIERRE DE TRANSACCIONES BURSATILES ANTE DIFUSION DE HECHOS ESENCIALES,https://www.cmfchile.cl/normativa/ofc_272_2005.pdf
2005_0190,2005-01-01,Otro,,"ESTABLECE NORMAS A QUE DEBE SUJETARSE LA CONTABILIDAD DE LAS SOCIEDADES SECURITIZADORAS Y DE LOS PATRIMONIOS SEPARADOS.
DEROGA NORMA DE CARACTER GENERAL N° 59 DE 1995",https://www.cmfchile.cl/normativa/ncg_190_2005.pdf
2005_0189,2005-01-01,Otro,,"ESTABLECE NORMAS PARA LA INSCRIPCION DE CONTRATOS SOBRE PRODUCTOS AGROPECUARIOS QUE CONSTEN EN FACTURAS, EN EL REGISTRO DE PRODUCTOS",https://www.cmfchile.cl/normativa/ncg_189_2005.pdf
2005_0188,2005-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS AL ANALISIS DE SUFICIENCIA DE ACTIVOS EN ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL SEGUNDO GRUPO, QUE MANTENGAN OBLIGACIONES VIGENTES DE SEGUROS DE RENTA VITALICIA DEL D.L. N° 3500 DE 1980",https://www.cmfchile.cl/normativa/ncg_188_2005.pdf
2005_0187,2005-01-01,Otro,,ESTABLECE REQUISITOS PARA LA REALIZACION DE OPERACIONES DE VENTA CORTA Y PRESTAMO DE VALORES POR CUENTA DE FONDOS DE INVERSION.   DEROGA NORMA DE CARACTER GENERAL N° 109 DE 22.01.01,https://www.cmfchile.cl/normativa/ncg_187_2005.pdf
2005_0186,2005-01-01,Otro,,ESTABLECE NORMAS PARA LA INSCRIPCION DE PRODUCTOS AGROPECUARIOS Y DE TITULOS REPRESENTATIVOS DE PRODUCTOS EN EL REGISTRO DE PRODUCTOS,https://www.cmfchile.cl/normativa/ncg_186_2005.pdf
2005_0182,2005-01-01,Otro,,ESTABLECE NORMAS PARA INSCRIPCION EN REGISTRO DE CORREDORES DE BOLSA DE PRODUCTOS AGROPECUARIOS,https://www.cmfchile.cl/normativa/ncg_182_2005.pdf
2005_0181,2005-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A DISPOSICIONES CONTENIDAD EN LA LETRA H) DEL ARTICULO 162 DE LA LEY N° 18.045 DE MERCADO DE VALORES,https://www.cmfchile.cl/normativa/ncg_181_2005.pdf
2004_1720,2004-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL ENVIO DE INFORMACION SOBRE INSTRUMENTOS DE TERCEROS MANTENIDOS EN CUSTODIA POR PARTE DE LOS INTERMEDIARIOS DE VALORES Y SOBRE LOS INSTRUMENTOS DE SU CARTERA PROPIA,https://www.cmfchile.cl/normativa/cir_1720_2004.pdf
2004_1711,2004-01-01,Otro,,DICTA NORMAS GENERALES PARA CONTABILIDAD EN MONEDA EXTRANJERA.  DEROGA CIRCULAR N° 331 DE 15 DE JULIO DE 1983,https://www.cmfchile.cl/normativa/cir_1711_2004.pdf
2004_1704,2004-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA APLICACION Y RENDICION DE CUENTAS DE LOS RECURSOS DEL PRESUPUESTO FISCAL PROVENIENTES DEL ITEM 33-85-012 ""INVERSIONES DE CUERPOS DE BOMBEROS""",https://www.cmfchile.cl/normativa/cir_1704_2004.pdf
2004_1703,2004-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA PRESENTACION DE ANTECEDENTES DESTINADOS A OBTENER RECURSOS Y LA CORRESPONDIENTE RENDICION DE LOS FONDOS DEL PRESUPUESTO FISCAL PROVENIENTES DE LOS ITEMS 121-25-31-171 ""AYUDAS EXTRAORDINARIAS, REPARACIONES Y MANTENCIONES DE CUERPOS DE BOMBEROS"" Y 121-33-85-013 ""AYUDAS EXTRAORDINARIAS, ADQUISICIONES Y CONSTRUCCIONES MENORES DE CUARTELES DE BOMBEROS""",https://www.cmfchile.cl/normativa/cir_1703_2004.pdf
2004_1702,2004-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA APLICACION Y RENDICION DE CUENTAS DE LOS RECURSOS DEL PRESUPUESTO FISCAL PROVENIENTES DEL ITEM 25-31-170 ""GASTOS DE OPERACION DE CUERPOS DE BOMBEROS""",https://www.cmfchile.cl/normativa/cir_1702_2004.pdf
2004_0269,2004-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 254 DE 05.10.2004,https://www.cmfchile.cl/normativa/ofc_269_2004.pdf
2004_0262,2004-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE FUNCIONAMIENTO DE ENTIDADES PARA FERIADO PARCIAL DE 19 DE NOVIEMBRE DE 2004,https://www.cmfchile.cl/normativa/ofc_262_2004.pdf
2004_0257,2004-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE OFERTAS DE RENTAS VITALICIAS EFECTUADAS EN EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION DEL ART. 61 BIS DEL D.L. N° 3.500, DE 1980.",https://www.cmfchile.cl/normativa/ofc_257_2004.pdf
2004_0254,2004-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 239 DE 01.07.2004,https://www.cmfchile.cl/normativa/ofc_254_2004.pdf
2004_0239,2004-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 227 DE 19.03.2004,https://www.cmfchile.cl/normativa/ofc_239_2004.pdf
2004_0227,2004-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 213 DE 19.12.2003,https://www.cmfchile.cl/normativa/ofc_227_2004.pdf
2004_0164,2004-01-01,Otro,,ESTABLECE NORMAS PARA CORREDORES DE SEGUROS DE RENTAS VITALICIAS DEL D.L. N° 3.500 DE 1980.  DEROGA Y REEMPLAZA NORMA DE CARACTER N° 102 DE 28.12.2000,https://www.cmfchile.cl/normativa/ncg_164_2004.pdf
2004_0163,2004-01-01,Otro,,IMPARTE NORMAS SOBRE CONTRATACION DE SEGUROS DE RENTAS VITALICIA DEL D.L. N° 3.500 DE 1980.  DEROGA NORMA  DE CARACTER GENERAL N° 153 DE 17.01.2003; CIRCULARES N° 746 DE 06.11.1987; N° 777 DE 02.02.1988; N° 1403 DE 18.08.1998; N° 1502 DE 06.10.2000; N° 1555 DE 23.08.2001 Y N° 1641 DE 03.01.2003; Y OFICIOS CIRCULARES N° 1344 DE 02.04.1996; N° 6488 DE 12.11.1999 Y N° 214 DE 07.01.2004,https://www.cmfchile.cl/normativa/ncg_163_2004.pdf
2004_0162,2004-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. 3.500,  DE 1980",https://www.cmfchile.cl/normativa/ncg_162_2004.pdf
2020_2271,2003-09-10,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISIÓN DE CIRCULAR QUE ESTABLECE NORMAS SOBRE FORMA DE ACREDITAR CONOCIMIENTOS SOBRE EL COMERCIO DE SEGUROS Y DE LA POSTULACIÓN AL REGISTRO DE AUXILIARES DEL COMERCIO DE SEGUROS, COMO CORREDOR DE SEGUROS GENERALES Y DE VIDA O LIQUIDADOR DE SINIESTROS Y DEROGA CIRCULAR N°1679, DE 10 DE SEPTIEMBRE DE 2003 Y OFICIO CIRCULAR N°863, DE 06 DE ENERO DE 2015.",https://www.cmfchile.cl/normativa/cir_2271_2020.pdf
2003_1696,2003-01-01,Otro,,INFORMES FINANCIEROS PARA LA INVERSION DE LOS FONDOS DE PENSIONES EN VALORES DE OFERTA PUBLICA DE SOCIEDADES ANONIMAS. DEROGA CIRCULAR N° 1632 DE 28 DE NOVIEMBRE DE 2002,https://www.cmfchile.cl/normativa/cir_1696_2003.pdf
2003_1694,2003-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE CONTABILIZACION DE CREDITOS REPROGRAMADOS SEGUN LEY N° 19.848 DE 2002, MODIFICADA POR LA LEY N° 19.899 DE 2003 Y SUS RESPECTIVAS PROVISIONES",https://www.cmfchile.cl/normativa/cir_1694_2003.pdf
2003_1693,2003-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE INFORMACION DE INVERSIONES DE FONDOS MUTUOS,https://www.cmfchile.cl/normativa/cir_1693_2003.pdf
2003_1692,2003-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE INFORMACION DE COMPRAS Y VENTAS EFECTUADAS POR LOS FONDOS MUTUOS,https://www.cmfchile.cl/normativa/cir_1692_2003.pdf
2003_1691,2003-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO. DEROGA N° 1 DE CIRCULAR N° 1567 DE 7 DE NOVIEMBRE DE 2001 Y CIRCULAR N° 1590 DE 6 DE FEBRERO DE 2002,https://www.cmfchile.cl/normativa/cir_1691_2003.pdf
2003_1685,2003-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A INFORMACION DEL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS.   DEROGA CIRCULAR N° 1658 DE 27 DE MARZO DE 2003,https://www.cmfchile.cl/normativa/cir_1685_2003.pdf
2003_1681,2003-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVA TECNICA DE PRIMA NO GANADA EN SEGUROS A PRIMA UNICA ACCESORIOS A CREDITOS,https://www.cmfchile.cl/normativa/cir_1681_2003.pdf
2003_1680,2003-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PREVENCION Y CONTROL DE OPERACIONES CON RECURSOS ILICITOS,https://www.cmfchile.cl/normativa/cir_1680_2003.pdf
2003_1679,2003-01-01,Otro,,"ESTABLECE NORMAS SOBRE FORMA DE ACREDITAR CONOCIMIENTOS SOBRE EL COMERCIO DE SEGUROS Y DE LA POSTULACION AL REGISTRO DE AUXILIARES DEL COMERCIO DE SEGUROS, COMO CORREDOR DE SEGURO GENERALES Y DE VIDA O LIQUIDADOR DE SINIESTROS.  DEROGA CIRCULAR N° 1537, DE 27 DE MARZO DE 2001",https://www.cmfchile.cl/normativa/cir_1679_2003.pdf
2003_1674,2003-01-01,Otro,,"INSTRUYE ENVIO DE INFORMACION MENSUAL DE MUTUOS HIPOTECARIOS ENDOSABLES.   DEROGA CIRCULAR N° 1.451, DE 19 DE OCTUBRE DE 1999",https://www.cmfchile.cl/normativa/cir_1674_2003.pdf
2003_1669,2003-01-01,Otro,,"INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA, DEROGA CIRCULAR N° 1550, DE 20 DE JULIO DE 2001",https://www.cmfchile.cl/normativa/cir_1669_2003.pdf
2003_1658,2003-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A INFORMACION DEL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS,https://www.cmfchile.cl/normativa/cir_1658_2003.pdf
2003_1647,2003-01-01,Otro,,IMPARTE INSTRUCCIONES PARA LA PUBLICACION DE LOS ESTADOS FINANCIEROS ANUALES DE FONDOS MUTUOS.  DEROGA CIRCULAR N° 1.334 DE 1997,https://www.cmfchile.cl/normativa/cir_1647_2003.pdf
2003_1643,2003-01-01,Otro,,"MODIFICA CIRCULAR N° 1.030, DE 26 DE AGOSTO DE 1991, SOBRE NOMINA DE GRUPOS EMPRESARIALES.  DEROGA CIRCULAR N° 1.605 DE 03 DE JUNIO DE 2002",https://www.cmfchile.cl/normativa/cir_1643_2003.pdf
2003_0213,2003-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 197 DE 17.09.2003,https://www.cmfchile.cl/normativa/ofc_213_2003.pdf
2003_0197,2003-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 181 DE  25.06.2003,https://www.cmfchile.cl/normativa/ofc_197_2003.pdf
2003_0181,2003-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 162 DE 19 DE MARZO DE 2003,https://www.cmfchile.cl/normativa/ofc_181_2003.pdf
2003_0169,2003-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA APLICACION DE GASTOS EN POLIZAS AUTORIZADAS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO,https://www.cmfchile.cl/normativa/ofc_169_2003.pdf
2003_0163,2003-01-01,Otro,,"COMPLEMENTA OFICIO CIRCULAR N° 161 E IMPARTE INSTRUCCIONES RELATIVAS A OFICIOS CIRCULARES N° 155, 159 Y 160, TODOS DE MARZO DE 2003",https://www.cmfchile.cl/normativa/ofc_163_2003.pdf
2003_0162,2003-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 141 DE 30.12.2002,https://www.cmfchile.cl/normativa/ofc_162_2003.pdf
2003_0161,2003-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A OFICIOS CIRCULARES N° 155, 159 Y 160, TODOS DE MARZO DE 2003",https://www.cmfchile.cl/normativa/ofc_161_2003.pdf
2003_0160,2003-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A OFICIO CIRCULAR N° 155 Y OFICIO CIRCULAR N° 159,https://www.cmfchile.cl/normativa/ofc_160_2003.pdf
2003_0150,2003-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE MEDICION Y RECONOCIMIENTO DE DETERIORO DE VALOR DE LOS ACTIVOS,https://www.cmfchile.cl/normativa/ofc_150_2003.pdf
2002_1637,2002-01-01,Otro,,MODIFICA Y ADJUNTA ANEXO DE CIRCULAR N° 1.487 DE 17.07.2000 QUE IMPARTE INSTRUCCIONES SOBRE TRAMITACION DE CONSULTAS Y RECLAMOS RELATIVAS A SEGUROS,https://www.cmfchile.cl/normativa/cir_1637_2002.pdf
2002_1633,2002-01-01,Otro,,"1.-  ESTABLECE MODELO ESTANDARIZADO DE REGLAMENTO INTERNO Y CONTRATO DE SUSCRIPCION DE CUOTAS DE FONDOS MUTUOS.  DEROGA CIRCULAR N° 1.219 DEL 29.05.95 Y LETRA F. DE LA CIRCULAR N° 1.608 DEL 05.07.2002       
2.- DEFINE PROCEDIMIENTO DE APROBACION  DE LOS REFERIDOS ANTECEDENTES",https://www.cmfchile.cl/normativa/cir_1633_2002.pdf
2002_1632,2002-01-01,Otro,,"INFORMES FINANCIEROS PARA LA INVERSION DE LOS FONDOS DE PENSIONES EN ACCIONES DE SOCIEDADES ANONIMAS, DEROGA CIRCULAR N° 1226 DE 1995 Y OFICIO CIRCULAR N° 3407 DE 1995 Y N° 4211 DE 2000",https://www.cmfchile.cl/normativa/cir_1632_2002.pdf
2002_1621,2002-01-01,Otro,,"IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LOS AGENTES ADMINISTRADORES DE MUTUOS HIPOTECARIOS ENDOSABLES.   DEROGA OFICIO CIRCULAR N° 2346, DE 19.04.99",https://www.cmfchile.cl/normativa/cir_1621_2002.pdf
2002_1608,2002-01-01,Otro,,"1.- ESTABLECE INSTRUCCIONES SOBRE PUBLICIDAD A SOCIEDADES QUE ADMINISTREN A  FONDOS MUTUOS Y SOBRE INFORMACION A PARTICIPES.
2.- INSTRUYE SOBRE PLANES DE INVERSION CON SISTEMAS DE APORTES REGULADOS POR CONTRATO DE SUSCRIPCION DE CUOTAS.
3.- DEROGA CIRCULAR Nº 1307, DE 1996",https://www.cmfchile.cl/normativa/cir_1608_2002.pdf
2002_1607,2002-01-01,Otro,,"NORMA RESPECTO DE LA FORMA Y CONTENIDO DEL INVENTARIO DE INVERSIONES
DEROGA CIRCULAR Nº 1.318, PARA SEGUROS DE VIDA",https://www.cmfchile.cl/normativa/cir_1607_2002.pdf
2002_1605,2002-01-01,Otro,,ACTUALIZA NOMINA DE CIRCULAR Nº 1.030 DE 28 DE AGOSTO DE 1991.  DEROGA CIRCULAR Nº 1.573 DE 29 DE NOVIEMBRE DE 2001,https://www.cmfchile.cl/normativa/cir_1605_2002.pdf
2002_1602,2002-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LAS SOCIEDADES DE CORRETAJE DE SEGUROS Y SU ENVIO A TRAVES DEL SISTEMA DE ENVIO DE INFORMACION EN LINEA (SEIL),https://www.cmfchile.cl/normativa/cir_1602_2002.pdf
2002_1590,2002-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LOS SEGUROS AUTORIZADOS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO,https://www.cmfchile.cl/normativa/cir_1590_2002.pdf
2002_1589,2002-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LOS PLANES DE AHORRO PREVISIONAL VOLUNTARIO QUE OFREZCAN INSTITUCIONES QUE SEÑALA,https://www.cmfchile.cl/normativa/cir_1589_2002.pdf
2002_1587,2002-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PROMOCIÓN Y OFERTA DE SEGUROS A TRAVÉS SISTEMAS DE COMUNICACIÓN A DISTANCIA.,https://www.cmfchile.cl/normativa/cir_1587_2002.pdf
2002_1583,2002-01-01,Otro,,ESTABLECE NORMAS PARA LIQUIDADORES DE SINIESTROS RELATIVAS A: 1) GARANTIA QUE DEBEN CONSTITUIR LOS LIQUIDADORES DE SEGUROS; 2) FORMA DE ACREDITAR INGRESOS POR LOS LIQUIDAD0RES; 3) OBLIGACIONES DE LAS ENTIDADES ASEGURADORAS. 4) OTRAS MATERIAS. DEROGA CIRCULARES QUE INDICA.,https://www.cmfchile.cl/normativa/cir_1583_2002.pdf
2002_1581,2002-01-01,Otro,,INSTRUYE SOBRE PUBLICACION TRIMESTRAL DE LA CARTERA DE INVERSIONES DE LOS FONDOS MUTUOS.  DEROGA CIRCULAR Nº 716 DE 1987 Y CIRCULAR Nº 888 DE 1989,https://www.cmfchile.cl/normativa/cir_1581_2002.pdf
2002_0152,2002-01-01,Otro,,"IMPARTE NORMAS SOBRE ACTIVOS REPRESENTATIVOS DE RESERVAS TECNICAS Y PATRIMONIO DE RIESGO.  DEROGA NORMA DE CARACTER GENERAL N° 75 DE 22 DE MAYO DE 1997 Y NORMA DE CARACTER GENERAL N° 151, DE 30 DE OCTUBRE DE 2002",https://www.cmfchile.cl/normativa/ncg_152_2002.pdf
2002_0148,2002-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS,https://www.cmfchile.cl/normativa/ncg_148_2002.pdf
2002_0144,2002-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL Nº 136 DE 04.04.2002, QUE IMPARTE INSTRUCCIONES RELATIVAS AL OTORGAMIENTO Y ADQUISICION DE MUTUOS HIPOTECARIOS ENDOSABLES POR PARTE DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS",https://www.cmfchile.cl/normativa/ncg_144_2002.pdf
2002_0141,2002-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 124 DE 30 DE SEPTIEMBRE DE 2002,https://www.cmfchile.cl/normativa/ofc_141_2002.pdf
2002_0139,2002-01-01,Otro,,"NORMAS RELATIVAS A LA CONTRATACION DE REASEGUROS Y REGISTRO DE CORREDORES DE REASEGURO.  DEROGA CIRCULAR Nº 756, DE 31 DE DICIEMBRE DE 1987",https://www.cmfchile.cl/normativa/ncg_139_2002.pdf
2002_0136,2002-01-01,Otro,,"ESTABLECE NORMAS RELATIVAS AL OTORGAMIENTO Y ADQUISICION DE MUTUOS HIPOTECARIOS ENDOSABLES POR LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS Y AL REGISTRO Y OPERACIONES DE LOS AGENTES ADMINISTRADORES DE MUTUOS HIPOTECARIOS ENDOSABLES.  DEROGA CIRCULAR Nº 1339, DE 1997 Y OFICIO CIRCULAR Nº 4618, DE 2000",https://www.cmfchile.cl/normativa/ncg_136_2002.pdf
2002_0135,2002-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE FILIALES EMISORAS DE TARJETAS DE CREDITO,https://www.cmfchile.cl/normativa/ncg_135_2002.pdf
2002_0132,2002-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCIÓN DE RESERVAS TECNICAS EN SEGUROS DE VIDA CON CUENTAS DE INVERSIÓN.,https://www.cmfchile.cl/normativa/ncg_132_2002.pdf
2002_0130,2002-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE FORMA Y PERIOCIDAD DE INFORMACION SOBRE POLITICAS  GENERALES DE ADMINISTRACION DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS.,https://www.cmfchile.cl/normativa/ncg_130_2002.pdf
2002_0124,2002-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 107 DE 18.06.2002,https://www.cmfchile.cl/normativa/ofc_124_2002.pdf
2002_0119,2002-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE REQUISITOS DE CLASIFICACION DE RIESGOS EN REASEGURADORES EXTRANJEROS,https://www.cmfchile.cl/normativa/ofc_119_2002.pdf
